24232440;FPZHWO;Fachpraktiker/in für Zerspanungsmechanik (§42r HwO;Fachpraktiker/in für Zerspanungsmechanik (§42r HwO);1027_24232440
27212009-MA;TPT-MA;Technischer Produktdesigner/Technische Produktdesi;Technischer Produktdesigner/Technische Produktdesignerin - Fachrichtung Maschinen- und Anlagenkonstruktion;1027_27212009-MA
23122310;PMTHPD;Packmitteltechnologe/Packmitteltechnologin Handwer;Packmitteltechnologe/Packmitteltechnologin Handwerk;1027_23122310
26212005;IPE;Installationspraktiker/Installationspraktikerin El;Installationspraktiker/Installationspraktikerin Elektrotechnik;1027_26212005
33212003;FPFZL;Fachpraktiker Fahrzeuglackierer/Fachpraktikerin Fa;Fachpraktiker Fahrzeuglackierer/Fachpraktikerin Fahrzeuglackiererin;1027_33212003
28122390;WEHTL;Weber/in;Weber/in;1027_28122390
83211930;HBHET;Hauswirtschaftstechnische(r) Helfer/in (§66 BBiG) ;Hauswirtschaftstechnische(r) Helfer/in (§66 BBiG) Handwerk;1027_83211930
99999006;FSAW-LBL1;FS Agrarwirtsch. Fr Landbau Sp Landwirt (1J);FS Agrarwirtsch. Fr Landbau Sp Landwirt (1J);1027_99999006
26252071;IEBT;Industrieelektriker/in FR Betriebstechnik;Industrieelektriker/in FR Betriebstechnik;1027_26252071
93522002;ES;Edelsteinschleifer/Edelsteinschleiferin;Edelsteinschleifer/Edelsteinschleiferin;1027_93522002
24232460;WMSDH;Werkzeugmaschinenspaner/in Drehen (§42r HwO) (42 M;Werkzeugmaschinenspaner/in Drehen (§42r HwO) (42 Monate);1027_24232460
32102020-BS;HFIHTBSBB;Hochbaufacharbeiter/in SP Beton- und Stahlbetonarb;Hochbaufacharbeiter/in SP Beton- und Stahlbetonarbeiten Industrie;1027_32102020-BS
11102004;LW;Landwirt/Landwirtin;Landwirt/Landwirtin;1027_11102004
94532010;FEIDU;Film- und Videoeditor/in;Film- und Videoeditor/in;1027_94532010
73342015;FMMIRV;Fachangestellte/r für Medien- und Informationsdien;Fachangestellte/r für Medien- und Informationsdienste FR Medizinische Dokumentation Industrie;1027_73342015
73312011;FMAIRV;Fachangestellte/r für Medien- und Informationsdien;Fachangestellte/r für Medien- und Informationsdienste FR Archiv Industrie;1027_73312011
93652029;OBOFRI;Orgelbauer/in (ohne FR-Angabe) Industrie;Orgelbauer/in (ohne FR-Angabe) Industrie;1027_93652029
94512001;FKVT;Fachkraft für Veranstaltungstechnik;Fachkraft für Veranstaltungstechnik;1027_94512001
93682310;HZHPK;Handzuginstrumentenmacher/in Handwerk;Handzuginstrumentenmacher/in Handwerk;1027_93682310
34212320;BGWHGV;Bearbeiter/in für Gas- und Wasserinstallation (§42;Bearbeiter/in für Gas- und Wasserinstallation (§42r HwO);1027_34212320
82312310;FRHNG;Friseur/in;Friseur/in;1027_82312310
41322002;CLJ;Chemielaborjungwerker/Chemielaborjungwerkerin;Chemielaborjungwerker/Chemielaborjungwerkerin;1027_41322002
24132320;GMAIMM;Gießereimechaniker/in;Gießereimechaniker/in;1027_24132320
41322040-TT;TLTIMB;Textillaborant/in SP Textittechnik;Textillaborant/in SP Textittechnik;1027_41322040-TT
28322002;HSM;Handschuhmacher/Handschuhmacherin;Handschuhmacher/Handschuhmacherin;1027_28322002
22222001;LAL;Lacklaborant/Lacklaborantin;Lacklaborant/Lacklaborantin;1027_22222001
21222023;VMGIRK;Verfahrensmechaniker/in in der Steine- und Erdenin;Verfahrensmechaniker/in in der Steine- und Erdenindustrie FR Gipsplatten oder Faserzement;1027_21222023
24412011-MG;MB-MG;Metallbauer/Metallbauerin - Fachrichtung Metallges;Metallbauer/Metallbauerin - Fachrichtung Metallgestaltung;1027_24412011-MG
51632010;KSIVL;Kaufmann/Kauffrau im Eisenbahn- und Straßenverkehr;Kaufmann/Kauffrau im Eisenbahn- und Straßenverkehr;1027_51632010
11582001-FK;TP-FK;Tierpfleger/Tierpflegerin - Fachrichtung Forschung;Tierpfleger/Tierpflegerin - Fachrichtung Forschung und Klinik;1027_11582001-FK
41422010;EPIMB;Edelmetallprüfer/in;Edelmetallprüfer/in;1027_41422010
26312460;EISH;Elektroniker/in für Informations- und Systemtechni;Elektroniker/in für Informations- und Systemtechnik (Handwerk);1027_26312460
28232030;TKITL;Technische/r Konfektionär/in;Technische/r Konfektionär/in;1027_28232030
99999078;FSMst-MB;FS Mst Metallbauer/-in;FS Mst Metallbauer/-in;1027_99999078
73112002;PFA;Patentanwaltsfachangestellter/Patentanwaltsfachang;Patentanwaltsfachangestellter/Patentanwaltsfachangestellte;1027_73112002
24232120;MWFIMM;Werkzeugmaschinenspaner/in Fräsen (§66 BBiG);Werkzeugmaschinenspaner/in Fräsen (§66 BBiG);1027_24232120
93612342;ZIHPKH;Zupfinstrumentenmacher/in FR Harfenbau;Zupfinstrumentenmacher/in FR Harfenbau;1027_93612342
21332310;LGHRK;Leuchtröhrenglasbläser/in;Leuchtröhrenglasbläser/in;1027_21332310
61282001;KEC;Kaufmann im E-Commerce/Kauffrau im E-Commerce;Kaufmann im E-Commerce/Kauffrau im E-Commerce;1027_61282001
24412050;SFWIMM;Schlosser-Fachwerker/in (§66 BBiG) Industrie;Schlosser-Fachwerker/in (§66 BBiG) Industrie;1027_24412050
33342312;GLVHAB;Glaser/in FR Verglasung und Glasbau;Glaser/in FR Verglasung und Glasbau;1027_33342312
29262005-ZW;FKST-ZW;Fachkraft für Süßwarentechnik - Fachrichtung Zucke;Fachkraft für Süßwarentechnik - Fachrichtung Zuckerwaren;1027_29262005-ZW
33302005-AB;BF-AB;Baufachwerker/Baufachwerkerin - Fachrichtung Ausba;Baufachwerker/Baufachwerkerin - Fachrichtung Ausbau;1027_33302005-AB
24202001;GW;Gießereiwerker/Gießereiwerkerin;Gießereiwerker/Gießereiwerkerin;1027_24202001
21332010;LGIRK;Leuchtröhrenglasbläser/in;Leuchtröhrenglasbläser/in;1027_21332010
82542310;ZTHNG;Zahntechniker/in;Zahntechniker/in;1027_82542310
93522411;ESSEGH;Edelsteinschleifer/in FR Edelsteingravieren (Handw;Edelsteinschleifer/in FR Edelsteingravieren (Handwerk);1027_93522411
24112031;VTMES;Verfahrenstechnologe/in Metall FR Eisen- und Stahl;Verfahrenstechnologe/in Metall FR Eisen- und Stahlmetallurgie;1027_24112031
28222070;MNITL;Modenäher/in;Modenäher/in;1027_28222070
28332379;MSMH;Maßschuhmacher/in (ohne FR-Angabe);Maßschuhmacher/in (ohne FR-Angabe);1027_28332379
29122002;WTE;Weintechnologe/Weintechnologin;Weintechnologe/Weintechnologin;1027_29122002
24523010;WMDSIMM;Werkzeugmechaniker/in + duales Studium;Werkzeugmechaniker/in + duales Studium;1027_24523010
24512005-WB;FWM-WB;Feinwerkmechaniker/Feinwerkmechanikerin - Schwerpu;Feinwerkmechaniker/Feinwerkmechanikerin - Schwerpunkt Werkzeugbau;1027_24512005-WB
82532320;HGAHNG;Hörgeräteakustiker/in;Hörgeräteakustiker/in;1027_82532320
34232320;MKTHGV;Mechatroniker/in für Kältetechnik Handwerk;Mechatroniker/in für Kältetechnik Handwerk;1027_34232320
24413330-DS;KOMDSHMM;Konstruktionsmechaniker/in + duales Studium Handwe;Konstruktionsmechaniker/in + duales Studium Handwerk;1027_24413330-DS
34222330;OLBHGV;Ofen- und Luftheizungsbauer/in;Ofen- und Luftheizungsbauer/in;1027_34222330
25222020;LBMIMF;Land- und Baumaschinenmechatroniker/in Industrie;Land- und Baumaschinenmechatroniker/in Industrie;1027_25222020
22222010;LLIKH;Lacklaborant/in;Lacklaborant/in;1027_22222010
28332001;OSM;Orthopädieschuhmacher/Orthopädieschuhmacherin;Orthopädieschuhmacher/Orthopädieschuhmacherin;1027_28332001
25212010-KT;KFZM-KT;Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatroni;Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin - Schwerpunkt Karosserietechnik;1027_25212010-KT
26332001;FGM;Fluggerätelektroniker/Fluggerätelektronikerin;Fluggerätelektroniker/Fluggerätelektronikerin;1027_26332001
54112340;GBRHRB;Gebäudereiniger/in;Gebäudereiniger/in;1027_54112340
33302003;FPZH;Fachpraktiker im Zimmererhandwerk/Fachpraktikerin ;Fachpraktiker im Zimmererhandwerk/Fachpraktikerin im Zimmererhandwerk;1027_33302003
94512710;FKVTÖ;Fachkraft für Veranstaltungstechnik Öffentlicher D;Fachkraft für Veranstaltungstechnik Öffentlicher Dienst;1027_94512710
34312001;FKAT;Fachkraft für Abwassertechnik;Fachkraft für Abwassertechnik;1027_34312001
24422001;SW;Schweißer/Schweißerin;Schweißer/Schweißerin;1027_24422001
99999023;FSTe-BT-HB;FS Te Fr Bautechnik Sp Hochbau;FS Te Fr Bautechnik Sp Hochbau;1027_99999023
43412030;MSOIIK;Mathematisch-technische/r Softwareentwickler/in;Mathematisch-technische/r Softwareentwickler/in;1027_43412030
12102004;FPGB;Fachpraktiker Gartenbau/Fachpraktikerin Gartenbau;Fachpraktiker Gartenbau/Fachpraktikerin Gartenbau;1027_12102004
22102002-BT-DS;VKK-BT-DS;Verfahrensmechaniker für Kunststoff- und Kautschuk;Verfahrensmechaniker für Kunststoff- und Kautschuktechnik/Verfahrensmechanikerin für Kunststoff- und Kautschuktechnik - Fachrichtung Bauteile (+ duales Studium);1027_22102002-BT-DS
93512332;MBMTHPK;Metallbildner/in FR Metalldrücktechnik;Metallbildner/in FR Metalldrücktechnik;1027_93512332
73202002-KV;VFA-KV;Verwaltungsfachangestellter/Verwaltungsfachangeste;Verwaltungsfachangestellter/Verwaltungsfachangestellte - Fachrichtung Kommunalverwaltung;1027_73202002-KV
34312008;UTW;Umwelttechnologe für Wasserversorgung/Umwelttechno;Umwelttechnologe für Wasserversorgung/Umwelttechnologin für Wasserversorgung;1027_34312008
23422020;MTVIPD;Medientechnologe/Medientechnologin Druckverarbeitu;Medientechnologe/Medientechnologin Druckverarbeitung;1027_23422020
32102350;HFHHT;Hochbaufachwerker/in (§42r HwO);Hochbaufachwerker/in (§42r HwO);1027_32102350
82080001;PFKA;Pflegefachmann/-frau Altenpflege;Pflegefachmann/-frau Altenpflege;1027_82080001
23212173-PM;MDGIPDPM;Mediengestalter/in Digital und Print FR Gestaltung;Mediengestalter/in Digital und Print FR Gestaltung und Technik SP Printmedien Industrie;1027_23212173-PM
22212320;FPFLHWO;Fachpraktiker/in Fahrzeuglackierer/in (§42r HwO);Fachpraktiker/in Fahrzeuglackierer/in (§42r HwO);1027_22212320
93612310;BOMHPK;Bogenmacher/in;Bogenmacher/in;1027_93612310
24413082-KT;MBDSKIMM;Metallbauer/in + duales Studium FR Konstruktionste;Metallbauer/in + duales Studium FR Konstruktionstechnik Industrie;1027_24413082-KT
71402010;BFHIUO;Bürofachhelfer/in (§66 BBiG);Bürofachhelfer/in (§66 BBiG);1027_71402010
29232004;FLFW;Fleischerfachwerker/Fleischerfachwerkerin;Fleischerfachwerker/Fleischerfachwerkerin;1027_29232004
73312002-BA;FMI-BA;Fachangestellter für Medien- und Informationsdiens;Fachangestellter für Medien- und Informationsdienste/Fachangestellte für Medien- und Informationsdienste - Fachrichtung Bildagentur;1027_73312002-BA
62302379-LH;FPFHVB;Fachpraktiker/in für Fachverkauf im Lebensmittelha;Fachpraktiker/in für Fachverkauf im Lebensmittelhandwerk (§42r HwO);1027_62302379-LH
23322310;FOHPD;Fotograf/in;Fotograf/in;1027_23322310
33212310;BMHAB;Bau- und Metallmaler/in (§42r HwO);Bau- und Metallmaler/in (§42r HwO);1027_33212310
25102310;IMHMF;Industriemechaniker/in Handwerk;Industriemechaniker/in Handwerk;1027_25102310
94612012;BÜPIDU;Bühnenmaler/in und -plastiker/in FR Plastik;Bühnenmaler/in und -plastiker/in FR Plastik;1027_94612012
54112005;GRW;Gebäudereinigerwerker/Gebäudereinigerwerkerin;Gebäudereinigerwerker/Gebäudereinigerwerkerin;1027_54112005
72112002-DS;BK-DS;Bankkaufmann/Bankkauffrau (+ duales Studium);Bankkaufmann/Bankkauffrau (+ duales Studium);1027_72112002-DS
94512010;FVT;Fachkraft für Veranstaltungstechnik;Fachkraft für Veranstaltungstechnik;1027_94512010
24202020;IFWIMM;Industriefachwerker/in (§66 BBiG);Industriefachwerker/in (§66 BBiG);1027_24202020
26312170;IKIME;IT-System-Elektroniker/in auslaufender Beruf;IT-System-Elektroniker/in auslaufender Beruf;1027_26312170
24412122;FKMKI;Fachkraft für Metalltechnik FR Konstruktionstechni;Fachkraft für Metalltechnik FR Konstruktionstechnik (Industrie);1027_24412122
21212034;AMKIRK;Aufbereitungsmechaniker/in FR Steinkohle;Aufbereitungsmechaniker/in FR Steinkohle;1027_21212034
43112005-DS;KDM-DS;Kaufmann für Digitalisierungsmanagement/Kauffrau f;Kaufmann für Digitalisierungsmanagement/Kauffrau für Digitalisierungsmanagement (+ duales Studium);1027_43112005-DS
22102330-MO;VKMHKH;Verfahrensmechaniker/in für Kunststoff- und Kautsc;Verfahrensmechaniker/in für Kunststoff- und Kautschuktechnik Handwerk;1027_22102330-MO
11102001;FKAS;Fachkraft Agrarservice;Fachkraft Agrarservice;1027_11102001
94512003-AO;FKST-AO;Fachkraft für Veranstaltungstechnik - Schwerpunkt ;Fachkraft für Veranstaltungstechnik - Schwerpunkt Aufbau und Organisation;1027_94512003-AO
32102330-MA;HBFHHTMA;Hochbaufacharbeiter/in SP Maurerarbeiten Handwerk;Hochbaufacharbeiter/in SP Maurerarbeiten Handwerk;1027_32102330-MA
33212340;FMHAB;Fachpraktiker/in im Maler- und Lackiererhandwerk (;Fachpraktiker/in im Maler- und Lackiererhandwerk (§66 BBiG/§42r HwO);1027_33212340
24522001;WM;Werkzeugmechaniker/Werkzeugmechanikerin;Werkzeugmechaniker/Werkzeugmechanikerin;1027_24522001
34332010-SV;FKLIGV;Fachkraft für Kreislauf- und Abfallwirtschaft SP L;Fachkraft für Kreislauf- und Abfallwirtschaft SP Logistik, Sammlung und Vertrieb Industrie;1027_34332010-SV
24232243;FKMZI;Fachkraft für Metalltechnik FR Zerspanungstechnik ;Fachkraft für Metalltechnik FR Zerspanungstechnik (Industrie);1027_24232243
22102341;VKFHKH;Verfahrensmechaniker/in für Kunststoff- und Kautsc;Verfahrensmechaniker/in für Kunststoff- und Kautschuktechnik FR Formteile Handwerk;1027_22102341
73342001-MD;FMI-MD;Fachangestellter für Medien- und Informationsdiens;Fachangestellter für Medien- und Informationsdienste/Fachangestellte für Medien- und Informationsdienste - Fachrichtung Medizinische Dokumentation;1027_73342001-MD
61142339;AFHEH;Automatenfachmann/-fachfrau (ohne FR-Angabe);Automatenfachmann/-fachfrau (ohne FR-Angabe);1027_61142339
28222520;TMSHTL;Textil- und Modeschneider/in;Textil- und Modeschneider/in;1027_28222520
26302060;GSIME;Elektroniker/in für Geräte und Systeme;Elektroniker/in für Geräte und Systeme;1027_26302060
27212010-SLDS;BZTDSIFP;Bauzeichner/in SP Tief-, Str. Land. + duales Studi;Bauzeichner/in SP Tief-, Str. Land. + duales Studium;1027_27212010-SLDS
22102056-FV;VKFIKH;Verfahrensmechaniker/in für Kunststoff- und Kautsc;Verfahrensmechaniker/in für Kunststoff- und Kautschuktechnik FR Faserverbundtechnologie Industrie;1027_22102056-FV
28322340;FKLVHGV;Fachkraft für Lederverarbeitung Handwerk;Fachkraft für Lederverarbeitung Handwerk;1027_28322340
34232010;MKTIGV;Mechatroniker/in für Kältetechnik Industrie;Mechatroniker/in für Kältetechnik Industrie;1027_34232010
51652011;SHKLIVL;Schifffahrtskaufmann/-kauffrau FR Linienfahrt;Schifffahrtskaufmann/-kauffrau FR Linienfahrt;1027_51652011
26112004-DS;MKT-DS;Mechatroniker für Kältetechnik/Mechatronikerin für;Mechatroniker für Kältetechnik/Mechatronikerin für Kältetechnik (+ duales Studium);1027_26112004-DS
26312005;IE;Informationselektroniker/Informationselektronikeri;Informationselektroniker/Informationselektronikerin;1027_26312005
21212032;AMFIRK;Aufbereitungsmechaniker/in FR Feuerfeste und keram;Aufbereitungsmechaniker/in FR Feuerfeste und keramische Rohstoffe;1027_21212032
24512004-MB;FWM-MB;Feinwerkmechaniker/Feinwerkmechanikerin - Schwerpu;Feinwerkmechaniker/Feinwerkmechanikerin - Schwerpunkt Maschinenbau;1027_24512004-MB
22302001;FPHV;Fachpraktiker für Holzverarbeitung/Fachpraktikerin;Fachpraktiker für Holzverarbeitung/Fachpraktikerin für Holzverarbeitung;1027_22302001
21342340;FGTH;Flachglastechnologe/-technologin Handwerk;Flachglastechnologe/-technologin Handwerk;1027_21342340
26312007;ITSE;IT-System-Elektroniker/IT-System-Elektronikerin;IT-System-Elektroniker/IT-System-Elektronikerin;1027_26312007
43113020-DS;INKDSIIK;Informatikkaufmann/-kauffrau + duales Studium Indu;Informatikkaufmann/-kauffrau + duales Studium Industrie;1027_43113020-DS
28242001;FZI;Fahrzeuginnenausstatter/Fahrzeuginnenausstatterin;Fahrzeuginnenausstatter/Fahrzeuginnenausstatterin;1027_28242001
83142040;PBWHET;Praktiker/in im betreuten Wohnen (§66 BBiG) ausgel;Praktiker/in im betreuten Wohnen (§66 BBiG) ausgelaufener Beruf;1027_83142040
93642002-KB;KCB-KB;Klavier- und Cembalobauer/Klavier- und Cembalobaue;Klavier- und Cembalobauer/Klavier- und Cembalobauerin - Fachrichtung Klavierbau;1027_93642002-KB
32232001;GLB;Gleisbauer/Gleisbauerin;Gleisbauer/Gleisbauerin;1027_32232001
63122020;SFMITH;Sportfachmann/-fachfrau;Sportfachmann/-fachfrau;1027_63122020
22342022-LR;HMLIKH;Holzmechaniker/in FR Bauelemente, Holzpackmittel u;Holzmechaniker/in FR Bauelemente, Holzpackmittel und Rahmen;1027_22342022-LR
23412006-DD;DR-DD;Drucker/Druckerin - Fachrichtung Digitaldruck;Drucker/Druckerin - Fachrichtung Digitaldruck;1027_23412006-DD
25232001;LFB;Leichtflugzeugbauer/Leichtflugzeugbauerin;Leichtflugzeugbauer/Leichtflugzeugbauerin;1027_25232001
41322070;PTKI;Prüftechnologe/in Keramik;Prüftechnologe/in Keramik;1027_41322070
93642321;KCCHPK;Klavier- und Cembalobauer/in FR Cembalobau Handwer;Klavier- und Cembalobauer/in FR Cembalobau Handwerk;1027_93642321
43103029-DS;FIDSIIK;Fachinformatiker/in + duales Studium Industrie;Fachinformatiker/in + duales Studium Industrie;1027_43103029-DS
25212071;KUFIIMF;Karosserie- und Fahrzeugbaumechaniker/in FR Kaross;Karosserie- und Fahrzeugbaumechaniker/in FR Karosserieinstandhaltungstechnik Industrie;1027_25212071
25212440;FPKMHMF;Fachpraktiker/in für Kfz-Mechatronik (§42r HwO);Fachpraktiker/in für Kfz-Mechatronik (§42r HwO);1027_25212440
29232010;FLILM;Fleischer/in Industrie;Fleischer/in Industrie;1027_29232010
32102020;HBFA;Hochbaufacharbeiter/in;Hochbaufacharbeiter/in;1027_32102020
21332021;TMBIRK;Thermometermacher/in FR Thermometerblasen;Thermometermacher/in FR Thermometerblasen;1027_21332021
26312420;SELIME;Systemelektroniker/in;Systemelektroniker/in;1027_26312420
26122010;EATIME;Elektroniker/in für Automatisierungstechnik Indust;Elektroniker/in für Automatisierungstechnik Industrie;1027_26122010
32262010;WBIHT;Wasserbauer/in Industrie;Wasserbauer/in Industrie;1027_32262010
99999083;FSTe-ST;FS Te Fr Schuhtechnik;FS Te Fr Schuhtechnik;1027_99999083
99000500;SOA;Schüler/Schülerin mit sonst. Ausbildung (z.B. schu;Schüler/Schülerin mit sonst. Ausbildung (z.B. schulische Berufsausb.), Ausbildung im Beamtenverhältnis;1027_99000500
26262010;EAMIME;Elektroanlagenmonteur/in;Elektroanlagenmonteur/in;1027_26262010
21312001;GLM;Glasmacher/Glasmacherin;Glasmacher/Glasmacherin;1027_21312001
21412001;IKAT;Industriekeramiker Anlagentechnik/Industriekeramik;Industriekeramiker Anlagentechnik/Industriekeramikerin Anlagentechnik;1027_21412001
23412008-HD;DR-HD;Drucker/Druckerin - Fachrichtung Hochdruck;Drucker/Druckerin - Fachrichtung Hochdruck;1027_23412008-HD
22102010-HZ-DS;VKK-HZ-DS;Verfahrensmechaniker für Kunststoff- und Kautschuk;Verfahrensmechaniker für Kunststoff- und Kautschuktechnik/Verfahrensmechanikerin für Kunststoff- und Kautschuktechnik - Fachrichtung Halbzeuge (+ duales Studium);1027_22102010-HZ-DS
93232004-PS;RA-PS;Raumausstatter/Raumausstatterin - Schwerpunkt Pols;Raumausstatter/Raumausstatterin - Schwerpunkt Polstern;1027_93232004-PS
93332002;SZH;Spielzeughersteller/Spielzeugherstellerin;Spielzeughersteller/Spielzeugherstellerin;1027_93332002
22382310;BÖHKH;Böttcher/in;Böttcher/in;1027_22382310
63112010;KTFITH;Kaufmann/Kauffrau für Tourismus und Freizeit;Kaufmann/Kauffrau für Tourismus und Freizeit;1027_63112010
21362310;FOHRK;Feinoptiker/in Handwerk;Feinoptiker/in Handwerk;1027_21362310
22342032;HMPHKH;Holzmechaniker/in FR Herstellen von Bauelementen, ;Holzmechaniker/in FR Herstellen von Bauelementen, Holzpackmitteln und Rahmen;1027_22342032
41432001-AT;BSP-AT;Baustoffprüfer/Baustoffprüferin - Fachrichtung Asp;Baustoffprüfer/Baustoffprüferin - Fachrichtung Asphalttechnik;1027_41432001-AT
29222006;FPBH;Fachpraktiker im Bäckerhandwerk/Fachpraktikerin im;Fachpraktiker im Bäckerhandwerk/Fachpraktikerin im Bäckerhandwerk;1027_29222006
73212003;SOFA-RV;Sozialversicherungsfachangestellter/Sozialversiche;Sozialversicherungsfachangestellter/Sozialversicherungsfachangestellte - Fachrichtung Gesetzliche Rentenversicherung;1027_73212003
11302610;HPLLF;Helfer/in in der Pferdewirtschaft (§66 BBiG);Helfer/in in der Pferdewirtschaft (§66 BBiG);1027_11302610
94532001;FVE;Film- und Videoeditor/Film- und Videoeditorin;Film- und Videoeditor/Film- und Videoeditorin;1027_94532001
26312270-IT;EFITSIME;Fachpraktiker/in für IT-Systeme (§66 BBiG);Fachpraktiker/in für IT-Systeme (§66 BBiG);1027_26312270-IT
99999061;FSAP-APH;FS Altenpflege Fr Altenpflegehelfer/-innen;FS Altenpflege Fr Altenpflegehelfer/-innen;1027_99999061
93512331;MBGTHPK;Metallbildner/in FR Gürtlertechnik;Metallbildner/in FR Gürtlertechnik;1027_93512331
71402008;KBM;Kaufmann für Büromanagement/Kauffrau für Büromanag;Kaufmann für Büromanagement/Kauffrau für Büromanagement;1027_71402008
63302908;FKG;Fachkraft für Gastronomie;Fachkraft für Gastronomie;1027_63302908
22342006-HMI;HM-HMI;Holzmechaniker/Holzmechanikerin - Fachrichtung Her;Holzmechaniker/Holzmechanikerin - Fachrichtung Herstellen von Möbeln und Innenausbauteilen;1027_22342006-HMI
41422001;EMP;Edelmetallprüfer/Edelmetallprüferin;Edelmetallprüfer/Edelmetallprüferin;1027_41422001
71402006;FPBK;Fachpraktiker für Bürokommunikation/Fachpraktikeri;Fachpraktiker für Bürokommunikation/Fachpraktikerin für Bürokommunikation;1027_71402006
99999001;FSAW-GL;FS Agrarwirtsch. Fr Garten-/Landschaftsbau (1J);FS Agrarwirtsch. Fr Garten-/Landschaftsbau (1J);1027_99999001
11102650;FPLA;Fachpraktiker/in Landwirtschaft (§66 BBiG);Fachpraktiker/in Landwirtschaft (§66 BBiG);1027_11102650
25232003-FT-DS;FGM-FT-DS;Fluggerätmechaniker/Fluggerätmechanikerin - Fachri;Fluggerätmechaniker/Fluggerätmechanikerin - Fachrichtung Fertigungstechnik (+ duales Studium);1027_25232003-FT-DS
25122010-LT;MALIMF;Maschinen- und Anlagenführer/in SP Lebensmitteltec;Maschinen- und Anlagenführer/in SP Lebensmitteltechnik;1027_25122010-LT
26312001;EGZ;Elektrogerätezusammenbauer/Elektrogerätezusammenba;Elektrogerätezusammenbauer/Elektrogerätezusammenbauerin;1027_26312001
51312050;LFHIVL;Lagerfachhelfer/in (§66 BBiG);Lagerfachhelfer/in (§66 BBiG);1027_51312050
29262014;FSZILM;Fachkraft für Süßwarentechnik FR Zuckerwaren;Fachkraft für Süßwarentechnik FR Zuckerwaren;1027_29262014
28132001;SEL;Seiler/Seilerin;Seiler/Seilerin;1027_28132001
92122720;SFKDMÖ;Servicefachkraft für Dialogmarketing Öffentlicher ;Servicefachkraft für Dialogmarketing Öffentlicher Dienst;1027_92122720
22342031;HMRIKH;Holzmechaniker/in FR Herstellen von Möbeln und Inn;Holzmechaniker/in FR Herstellen von Möbeln und Innenausbauteilen;1027_22342031
25212009-KI;KUF-KI;Karosserie- und Fahrzeugbaumechaniker/Karosserie- ;Karosserie- und Fahrzeugbaumechaniker/Karosserie- und Fahrzeugbaumechanikerin - Fachrichtung Karosserieinstandhaltungstechnik;1027_25212009-KI
28232020;PDNITL;Polster- und Dekorationsnäher/in Industrie;Polster- und Dekorationsnäher/in Industrie;1027_28232020
51212001;STRW;Straßenwärter/Straßenwärterin;Straßenwärter/Straßenwärterin;1027_51212001
28222004;HWHTL;Helfer/Helferin im Weberhandwerk;Helfer/Helferin im Weberhandwerk;1027_28222004
93542003-GR;SLH-GR;Schilder- und Lichtreklamehersteller/Schilder- und;Schilder- und Lichtreklamehersteller/Schilder- und Lichtreklameherstellerin - Schwerpunkt Grafik, Druck, Applikation;1027_93542003-GR
93612001;BOM;Bogenmacher/Bogenmacherin;Bogenmacher/Bogenmacherin;1027_93612001
24122033;VHUIMM;Verfahrensmechaniker/in in der Hütten- und Halbzeu;Verfahrensmechaniker/in in der Hütten- und Halbzeugindustrie FR Nichteisenmetall-Umformung Industrie;1027_24122033
24122313;VHUHMM;Verfahrensmechaniker/in in der Hütten- und Halbzeu;Verfahrensmechaniker/in in der Hütten- und Halbzeugindustrie FR Nichteisenmetall-Umformung Handwerk;1027_24122313
82080002;PFKG;Pflegefachmann/-frau Generalistische Pflege;Pflegefachmann/-frau Generalistische Pflege;1027_82080002
43413041-DS;FIDSAIIK;Fachinformatiker/in + duales Studium FR Anwendungs;Fachinformatiker/in + duales Studium FR Anwendungsentwicklung Industrie;1027_43413041-DS
52122010;BKGIFT;Berufskraftfahrer/in Industrie;Berufskraftfahrer/in Industrie;1027_52122010
32142320;FPDHHT;Fachpraktiker/in im Dachdeckerhandwerk (§42r HwO);Fachpraktiker/in im Dachdeckerhandwerk (§42r HwO);1027_32142320
12202001;FPFLO;Fachpraktiker in der Floristik/Fachpraktikerin in ;Fachpraktiker in der Floristik/Fachpraktikerin in der Floristik;1027_12202001
93352002;WAZ;Wachszieher/Wachszieherin;Wachszieher/Wachszieherin;1027_93352002
32162001;GB;Gerüstbauer/Gerüstbauerin;Gerüstbauer/Gerüstbauerin;1027_32162001
92112010-DS;KKMKDS;Kaufmann/Kauffrau für Marketingkommunikation + dua;Kaufmann/Kauffrau für Marketingkommunikation + duales Studium;1027_92112010-DS
31212722;VTBÖBA;Vermessungstechniker/in FR Bergvermessung Öffentli;Vermessungstechniker/in FR Bergvermessung Öffentlicher Dienst;1027_31212722
24132004-HG;GM-HG;Gießereimechaniker/Gießereimechanikerin - Schwerpu;Gießereimechaniker/Gießereimechanikerin - Schwerpunkt Handformguss;1027_24132004-HG
11402610-FZ;FWFLLF;Fischwirt/in FR Fischhaltung und Fischzucht (Beruf;Fischwirt/in FR Fischhaltung und Fischzucht (Beruf ist ausgelaufen);1027_11402610-FZ
34312005;UTA;Umwelttechnologe für Abwasserbewirtschaftung/Umwel;Umwelttechnologe für Abwasserbewirtschaftung/Umwelttechnologin für Abwasserbewirtschaftung;1027_34312005
22352001;FWG;Flechtwerkgestalter/Flechtwerkgestalterin;Flechtwerkgestalter/Flechtwerkgestalterin;1027_22352001
